FP000154	100.000	300	8423958	8423659	minus
FP002193	100.000	300	169106441	169106740	plus
FP000739	100.000	300	41164667	41164368	minus
FP001008	100.000	300	58546963	58546664	minus
FP000076	100.000	300	2476072	2476371	plus
FP002442	100.000	300	201828954	201829253	plus
FP002522	100.000	300	205122224	205121925	minus
FP001097	100.000	300	70205809	70205510	minus
FP000545	100.000	300	29182118	29181819	minus
FP001051	100.000	300	65147391	65147690	plus
FP001205	100.000	300	86423615	86423914	plus
FP002244	100.000	300	173824653	173824354	minus
FP000449	100.000	300	25543358	25543657	plus
FP002509	100.000	300	204411719	204411420	minus
FP000290	100.000	300	16207235	16206936	minus
FP001140	100.000	300	77760060	77759761	minus
FP001645	100.000	300	150272619	150272320	minus
FP002370	100.000	300	186680672	186680373	minus
FP000197	100.000	300	11047488	11047189	minus
FP000983	100.000	300	54542035	54542334	plus
FP000361	100.000	300	20786901	20786602	minus
FP000723	100.000	300	40449866	40450165	plus
FP000363	100.000	300	21177146	21176847	minus
FP001335	100.000	300	99970268	99970567	plus
FP001337	100.000	300	100022264	100022563	plus
FP001953	100.000	300	156295921	156295622	minus
FP001623	100.000	300	149832408	149832707	plus
FP001623	100.000	300	149861408	149861109	minus
FP000115	100.000	300	6259688	6259389	minus
FP000033	100.000	300	1462220	1462519	plus
FP001842	100.000	300	154567544	154567843	plus
FP002214	100.000	300	171090656	171090955	plus
FP000221	100.000	300	11803786	11803487	minus
FP001942	100.000	300	156193868	156194167	plus
FP001372	100.000	300	103655558	103655857	plus
FP001372	100.000	300	103749696	103749995	plus
FP001372	100.000	300	103696412	103696113	minus
FP002047	100.000	300	160151369	160151668	plus
FP002696	100.000	300	222823740	222824039	plus
FP001192	100.000	300	85062095	85062394	plus
FP000450	100.000	300	25562545	25562844	plus
FP000772	100.000	300	43269734	43270033	plus
FP002024	100.000	300	159302087	159302386	plus
FP002181	100.000	300	167937263	167936964	minus
FP001766	100.000	300	153536486	153536187	minus
FP002241	100.000	300	173715127	173714828	minus
FP001243	100.000	300	89363812	89364111	plus
FP002116	100.000	300	161706980	161707279	plus
FP000584	100.000	300	32329170	32329469	plus
FP000964	100.000	300	53890046	53889747	minus
FP001208	100.000	300	86546829	86547128	plus
FP000042	100.000	300	1659458	1659159	minus
FP001146	100.000	300	77979313	77979014	minus
FP000373	100.000	300	21622819	21622520	minus
FP000495	100.000	300	26921507	26921806	plus
FP002255	100.000	300	174877050	174877349	plus
FP002269	100.000	300	177032831	177032532	minus
FP000903	100.000	300	47997128	47996829	minus
FP001397	100.000	300	109076252	109075953	minus
FP001274	100.000	300	92484061	92483762	minus
FP001620	100.000	300	149082548	149082249	minus
FP001077	100.000	300	66925455	66925156	minus
FP000950	100.000	300	52726204	52726503	plus
FP001883	100.000	300	155174505	155174804	plus
FP001087	100.000	300	67307624	67307923	plus
FP001439	100.000	300	110339176	110339475	plus
FP000889	100.000	300	46813665	46813964	plus
FP001276	100.000	300	92792659	92792360	minus
FP002639	100.000	300	212791665	212791964	plus
FP002761	100.000	300	228149681	228149980	plus
FP002675	100.000	300	220090037	220089738	minus
FP002393	100.000	300	196746917	196747216	plus
FP000544	100.000	300	29124142	29123843	minus
FP002222	100.000	300	171742314	171742015	minus
FP001676	100.000	300	151008212	151008511	plus
FP002512	100.000	300	204516160	204516459	plus
FP002464	100.000	300	202808670	202808371	minus
FP002722	100.000	300	225809875	225810174	plus
FP002178	100.000	300	167936244	167935945	minus
FP001558	100.000	300	119414901	119415200	plus
FP001054	100.000	300	65264528	65264827	plus
FP000943	100.000	300	52553712	52553413	minus
FP000009	100.000	300	1173649	1173948	plus
FP002747	100.000	300	227735532	227735233	minus
FP001487	100.000	300	112508716	112509015	plus
FP001729	100.000	300	152514233	152514532	plus
FP001577	100.000	300	145823821	145824120	plus
FP002772	100.000	300	229342753	229342454	minus
FP001581	100.000	300	145910299	145910000	minus
FP002829	100.000	300	235327001	235327300	plus
FP000577	100.000	300	32222158	32222457	plus
FP002293	100.000	300	179576192	179575893	minus
FP001171	100.000	300	84164056	84164355	plus
FP001303	100.000	300	94418167	94418466	plus
FP002739	100.000	300	226739529	226739230	minus
FP000279	100.000	300	15837182	15837481	plus
FP001197	100.000	300	85578446	85578147	minus
FP000606	100.000	300	32901638	32901339	minus
FP001982	100.000	300	156860617	156860916	plus
FP000284	100.000	300	16020786	16020487	minus
FP000768	100.000	300	42846671	42846372	minus
FP002705	100.000	300	223846196	223845897	minus
FP000500	100.000	300	27155070	27154771	minus
FP002174	100.000	300	167721733	167722032	plus
FP000307	100.000	300	17438785	17438486	minus
FP000196	100.000	300	11023085	11023384	plus
FP001711	100.000	300	151717045	151716746	minus
FP000160	100.000	300	9129351	9129052	minus
FP000807	100.000	300	43991350	43991649	plus
FP002035	100.000	300	159923585	159923286	minus
FP000456	100.000	300	25819729	25820028	plus
FP002440	100.000	300	201782390	201782689	plus
FP000251	100.000	300	13583583	13583882	plus
FP000648	100.000	300	36083855	36084154	plus
FP002408	100.000	300	197782434	197782135	minus
FP001772	100.000	300	153549355	153549056	minus
FP002528	100.000	300	205321994	205321695	minus
FP002186	100.000	300	168225779	168226078	plus
FP000392	100.000	300	23019321	23019620	plus
FP001805	100.000	300	153923221	153922922	minus
FP000351	100.000	300	20508384	20508085	minus
FP001404	100.000	300	109307260	109306961	minus
FP002796	100.000	300	231241102	231241401	plus
FP001113	100.000	300	74235138	74235437	plus
FP001151	100.000	300	78016477	78016776	plus
FP000968	100.000	300	53945823	53945524	minus
FP000035	100.000	300	1511913	1512212	plus
FP002459	100.000	300	202342185	202341886	minus
FP002130	100.000	300	162412385	162412086	minus
FP001020	100.000	300	60864829	60865128	plus
FP000733	100.000	300	40692315	40692016	minus
FP000037	100.000	300	1575112	1574813	minus
FP000635	100.000	300	35557571	35557870	plus
FP001667	100.000	300	150977428	150977129	minus
FP002817	100.000	300	234213970	234214269	plus
FP001130	100.000	300	75787233	75787532	plus
FP002849	100.000	300	236282207	236281908	minus
FP000674	100.000	300	37692491	37692192	minus
FP000230	100.000	300	11979988	11980287	plus
FP001851	100.000	300	154956348	154956049	minus
FP000806	100.000	300	43979441	43979740	plus
FP002443	100.000	300	201888430	201888729	plus
FP000311	100.000	300	17520082	17520381	plus
FP002541	100.000	300	205813409	205813110	minus
FP001091	100.000	300	67833716	67833417	minus
FP001988	100.000	300	157045794	157045495	minus
FP002658	100.000	300	215005568	215005867	plus
FP000359	100.000	300	20718256	20717957	minus
FP002597	100.000	300	209685941	209686240	plus
FP001219	100.000	300	87328230	87328529	plus
FP000608	100.000	300	33037128	33036829	minus
FP001100	100.000	300	70354154	70354453	plus
FP000782	100.000	300	43453901	43453602	minus
FP001211	100.000	300	86914374	86914075	minus
FP002816	100.000	300	233613857	233614156	plus
FP001818	100.000	300	153977923	153977624	minus
FP001156	100.000	300	78620199	78620498	plus
FP000821	100.000	300	44674465	44674764	plus
FP001884	100.000	300	155179171	155178872	minus
FP001182	100.000	300	84574724	84574425	minus
FP002134	100.000	300	162630614	162630913	plus
FP002072	100.000	300	160885419	160885120	minus
FP002062	100.000	300	160343137	160343436	plus
FP000322	100.000	300	19210146	19210445	plus
FP001064	100.000	300	65431565	65431864	plus
FP000923	100.000	300	51345365	51345066	minus
FP002746	100.000	300	227563311	227563610	plus
FP000460	100.000	300	25875765	25875466	minus
FP000888	100.000	300	46798797	46799096	plus
FP002252	100.000	300	174799608	174799907	plus
FP001781	100.000	300	153609604	153609305	minus
FP001562	100.000	300	119811709	119811410	minus
FP002179	100.000	300	167936295	167935996	minus
FP001889	100.000	300	155208578	155208877	plus
FP000314	100.000	300	17580205	17580504	plus
FP001612	100.000	300	148152562	148152263	minus
FP002065	100.000	300	160579731	160579432	minus
FP002290	100.000	300	179229926	179229627	minus
FP002256	100.000	300	174877191	174877490	plus
FP001131	100.000	300	75796637	75796936	plus
FP001200	100.000	300	85581622	85581323	minus
FP001326	100.000	300	99645598	99645897	plus
FP000669	100.000	300	37556731	37557030	plus
FP002056	100.000	300	160283862	160283563	minus
FP000075	100.000	300	2415700	2415999	plus
FP000703	100.000	300	39672356	39672057	minus
FP002697	100.000	300	222928179	222928478	plus
FP001122	100.000	300	75590008	75589709	minus
FP002607	100.000	300	210232430	210232729	plus
FP000429	100.000	300	24502095	24502394	plus
FP001223	100.000	300	88684024	88684323	plus
FP000001	100.000	300	959505	959206	minus
FP001893	100.000	300	155244876	155244577	minus
FP000901	100.000	300	47333542	47333841	plus
FP000886	100.000	300	46671605	46671904	plus
FP001546	100.000	300	117367213	117367512	plus
FP000810	100.000	300	44031711	44031412	minus
FP002494	100.000	300	203853362	203853661	plus
FP002779	100.000	300	229626305	229626006	minus
FP001457	100.000	300	111324414	111324713	plus
FP001257	100.000	300	91022539	91022240	minus
FP002127	100.000	300	162377076	162376777	minus
FP001743	100.000	300	152970399	152970698	plus
FP002759	100.000	300	228145191	228145490	plus
FP002117	100.000	300	161721769	161722068	plus
FP002921	100.000	300	248837998	248838297	plus
FP000134	100.000	300	6579747	6580046	plus
FP000632	100.000	300	35193394	35193095	minus
FP001857	100.000	300	154984964	154985263	plus
FP001606	100.000	300	147760848	147760549	minus
FP001349	100.000	300	100537909	100538208	plus
FP002265	100.000	300	176207493	176207194	minus
FP000243	100.000	300	12619357	12619058	minus
FP000141	100.000	300	6681193	6680894	minus
FP001536	100.000	300	116667767	116667468	minus
FP000625	100.000	300	34792750	34793049	plus
FP001517	100.000	300	114153171	114152872	minus
FP000873	100.000	300	46340558	46340857	plus
FP001438	100.000	300	110211231	110211530	plus
FP000963	100.000	300	53838545	53838246	minus
FP000421	100.000	300	24319108	24319407	plus
FP001944	100.000	300	156233377	156233676	plus
FP001937	100.000	300	156138366	156138665	plus
FP002052	100.000	300	160277697	160277398	minus
FP000053	100.000	300	1746526	1746227	minus
FP002865	100.000	300	241640618	241640319	minus
FP000540	100.000	300	28811921	28812220	plus
FP002450	100.000	300	202118547	202118846	plus
FP002729	100.000	300	225941469	225941170	minus
FP001635	100.000	300	150067868	150067569	minus
FP000587	100.000	300	32362290	32362589	plus
FP001856	100.000	300	154983095	154983394	plus
FP002612	100.000	300	210920226	210919927	minus
FP000601	100.000	300	32821364	32821663	plus
FP000133	100.000	300	6554762	6554463	minus
FP000760	100.000	300	42740485	42740186	minus
FP001037	100.000	300	62783888	62784187	plus
FP000298	100.000	300	16981364	16981065	minus
FP001839	100.000	300	154502271	154501972	minus
FP002751	100.000	300	228006749	228007048	plus
FP001900	100.000	300	155277222	155277521	plus
FP000477	100.000	300	26317709	26318008	plus
FP002101	100.000	300	161202118	161202417	plus
FP000972	100.000	300	53946104	53946403	plus
FP002614	100.000	300	211259120	211259419	plus
FP002104	100.000	300	161223877	161223578	minus
FP000929	100.000	300	51616843	51617142	plus
FP001994	100.000	300	157701018	157700719	minus
FP002094	100.000	300	161153729	161154028	plus
FP000032	100.000	300	1435441	1435740	plus
FP001692	100.000	300	151190430	151190131	minus
FP001701	100.000	300	151347497	151347198	minus
FP002441	100.000	300	201786329	201786628	plus
FP002465	100.000	300	202811781	202811482	minus
FP002284	100.000	300	178871326	178871027	minus
FP000301	100.000	300	17054281	17053982	minus
FP000858	100.000	300	46133301	46133002	minus
FP002858	100.000	300	237041935	237042234	plus
FP001760	100.000	300	153375847	153375548	minus
FP000254	100.000	300	13828849	13829148	plus
FP001405	100.000	300	109398167	109397868	minus
FP001256	100.000	300	91022284	91021985	minus
FP000551	100.000	300	30791245	30790946	minus
FP000517	100.000	300	27914974	27914675	minus
FP001312	100.000	300	95116648	95116947	plus
FP000747	100.000	300	42335481	42335182	minus
FP001578	100.000	300	145824344	145824045	minus
FP001272	100.000	300	92298810	92299109	plus
FP002674	100.000	300	220046708	220046409	minus
FP000155	100.000	300	8817889	8817590	minus
FP001491	100.000	300	112674445	112674744	plus
FP001362	100.000	300	103108771	103108472	minus
FP002170	100.000	300	167439880	167439581	minus
FP002295	100.000	300	179591605	179591904	plus
FP000205	100.000	300	11479067	11479366	plus
FP000930	100.000	300	51729608	51729907	plus
FP000269	100.000	300	15585272	15584973	minus
FP001289	100.000	300	93447881	93448180	plus
FP000980	100.000	300	54406403	54406104	minus
FP000036	100.000	300	1574853	1574554	minus
FP000690	100.000	300	38859675	38859974	plus
FP000214	100.000	300	11663952	11664251	plus
FP001190	100.000	300	85048375	85048076	minus
FP002270	100.000	300	177164956	177164657	minus
FP000697	100.000	300	39026101	39026400	plus
FP000195	100.000	300	11022415	11022714	plus
FP002797	100.000	300	231337800	231338099	plus
FP002467	100.000	300	202927483	202927184	minus
FP002273	100.000	300	177170709	177171008	plus
FP001216	100.000	300	87105283	87105582	plus
FP001527	100.000	300	115089739	115089440	minus
FP001642	100.000	300	150257852	150258151	plus
FP000705	100.000	300	39691934	39691635	minus
FP001164	100.000	300	81800129	81800428	plus
FP000761	100.000	300	42767277	42766978	minus
FP001969	100.000	300	156677656	156677357	minus
FP002552	100.000	300	206117637	206117338	minus
FP001319	100.000	300	97921249	97920950	minus
FP002013	100.000	300	158831120	158831419	plus
FP001511	100.000	300	113905277	113904978	minus
FP002808	100.000	300	231774484	231774783	plus
FP001447	100.000	300	110872899	110873198	plus
FP000013	100.000	300	1206958	1206659	minus
FP002874	100.000	300	243255137	243255436	plus
FP002237	100.000	300	173477086	173477385	plus
FP001808	100.000	300	153947143	153946844	minus
FP000689	100.000	300	38859998	38859699	minus
FP001650	100.000	300	150293619	150293918	plus
FP000944	100.000	300	52602151	52602450	plus
FP002322	100.000	300	182604638	182604339	minus
FP000132	100.000	300	6520311	6520012	minus
FP000911	100.000	300	50103660	50103959	plus
FP000264	100.000	300	15475855	15476154	plus
FP000021	100.000	300	1308348	1308647	plus
FP001540	100.000	300	116909913	116910212	plus
FP000615	100.000	300	33431344	33431045	minus
FP001364	100.000	300	103525717	103526016	plus
FP001704	100.000	300	151399324	151399623	plus
FP000129	100.000	300	6485716	6485417	minus
FP001229	100.000	300	88982015	88981716	minus
FP000256	100.000	300	14598581	14598880	plus
FP000917	100.000	300	51235775	51236074	plus
FP002346	100.000	300	183804871	183805170	plus
FP002662	100.000	300	216423697	216423398	minus
FP001434	100.000	300	110034375	110034674	plus
FP002562	100.000	300	206612713	206612414	minus
FP001163	100.000	300	81699422	81699721	plus
FP001133	100.000	300	76074497	76074796	plus
FP002144	100.000	300	164559435	164559734	plus
FP000908	100.000	300	48777080	48776781	minus
FP002338	100.000	300	183471173	183471472	plus
FP000916	100.000	300	50969996	50970295	plus
FP000260	100.000	300	15153514	15153813	plus
FP001369	100.000	300	103570855	103571154	plus
FP000588	100.000	300	32376591	32376292	minus
FP002595	100.000	300	209654283	209653984	minus
FP002470	100.000	300	202967501	202967202	minus
FP001268	100.000	300	92080096	92080395	plus
FP000249	100.000	300	13513925	13513626	minus
FP000925	100.000	300	51519506	51519207	minus
FP000085	100.000	300	2633239	2632940	minus
FP000150	100.000	300	7941086	7940787	minus
FP001310	100.000	300	95073166	95072867	minus
FP002176	100.000	300	167914373	167914074	minus
FP000620	100.000	300	34166774	34167073	plus
FP002076	100.000	300	161021401	161021102	minus
FP001539	100.000	300	116909808	116910107	plus
FP002706	100.000	300	223936003	223935704	minus
FP000549	100.000	300	30723834	30723535	minus
FP001932	100.000	300	156082285	156081986	minus
FP000444	100.000	300	25338085	25338384	plus
FP000272	100.000	300	15617313	15617612	plus
FP001680	100.000	300	151060162	151060461	plus
FP000344	100.000	300	20119785	20119486	minus
FP002435	100.000	300	201421979	201421680	minus
FP001443	100.000	300	110408173	110407874	minus
FP000124	100.000	300	6424527	6424826	plus
FP001288	100.000	300	93346336	93346635	plus
FP000611	100.000	300	33182290	33181991	minus
FP001075	100.000	300	66925105	66924806	minus
FP002774	100.000	300	229343527	229343228	minus
FP001750	100.000	300	153106453	153106154	minus
FP001662	100.000	300	150808509	150808210	minus
FP001464	100.000	300	111448609	111448908	plus
FP001407	100.000	300	109426686	109426387	minus
FP000529	100.000	300	28369492	28369791	plus
FP001550	100.000	300	117929505	117929804	plus
FP001052	100.000	300	65147954	65148253	plus
FP001467	100.000	300	111459244	111459543	plus
FP000867	100.000	300	46300662	46300961	plus
FP000975	100.000	300	54053453	54053154	minus
FP001828	100.000	300	154221724	154221425	minus
FP002229	100.000	300	172444318	172444019	minus
FP002726	100.000	300	225888122	225887823	minus
FP002111	100.000	300	161505208	161505507	plus
FP002851	100.000	300	236394037	236394336	plus
FP002540	100.000	300	205813282	205812983	minus
FP001797	100.000	300	153671236	153670937	minus
FP000463	100.000	300	25998312	25998013	minus
FP000566	100.000	300	32013621	32013920	plus
FP000891	100.000	300	46941725	46941426	minus
FP001446	100.000	300	110870961	110871260	plus
FP002615	100.000	300	211259726	211260025	plus
FP001079	100.000	300	66930021	66930320	plus
FP001537	100.000	300	116667956	116667657	minus
FP002711	100.000	300	224434281	224433982	minus
FP000326	100.000	300	19289017	19288718	minus
FP000915	100.000	300	50968457	50968756	plus
FP000630	100.000	300	35079142	35079441	plus
FP001691	100.000	300	151184564	151184265	minus
FP000212	100.000	300	11654661	11654960	plus
FP000497	100.000	300	26993443	26993742	plus
FP002651	100.000	300	214280977	214281276	plus
FP001571	100.000	300	145707611	145707312	minus
FP000469	100.000	300	26158830	26159129	plus
FP002050	100.000	300	160205135	160205434	plus
FP002516	100.000	300	204828426	204828725	plus
FP002328	100.000	300	182839098	182839397	plus
FP000609	100.000	300	33080906	33081205	plus
FP000854	100.000	300	45803363	45803662	plus
FP001674	100.000	300	151007130	151006831	minus
FP000218	100.000	300	11692075	11691776	minus
FP002283	100.000	300	178724995	178725294	plus
FP001280	100.000	300	93079034	93079333	plus
FP001767	100.000	300	153542058	153541759	minus
FP000530	100.000	300	28505795	28506094	plus
FP000362	100.000	300	21074054	21073755	minus
FP000649	100.000	300	36088646	36088945	plus
FP000360	100.000	300	20780801	20780502	minus
FP001214	100.000	300	86914496	86914795	plus
FP001560	100.000	300	119711688	119711987	plus
FP000445	100.000	300	25421074	25420775	minus
FP000569	100.000	300	32179494	32179793	plus
FP002355	100.000	300	184974702	184974403	minus
FP002514	100.000	300	204685679	204685380	minus
FP000204	100.000	300	11478906	11479205	plus
FP001294	100.000	300	93847468	93847169	minus
FP002496	100.000	300	204072866	204073165	plus
FP001824	100.000	300	154206582	154206283	minus
FP002912	100.000	300	247104577	247104278	minus
FP000572	100.000	300	32200372	32200671	plus
FP002048	100.000	300	160177155	160177454	plus
FP001292	100.000	300	93682086	93681787	minus
FP002667	100.000	300	217631316	217631017	minus
FP001213	100.000	300	86914386	86914685	plus
FP001521	100.000	300	114695795	114695496	minus
FP002396	100.000	300	196830411	196830710	plus
FP001822	100.000	300	153990513	153990812	plus
FP002197	100.000	300	169427711	169427412	minus
FP000582	100.000	300	32291855	32292154	plus
FP002653	100.000	300	214551477	214551178	minus
FP000902	100.000	300	47333665	47333964	plus
FP000535	100.000	300	28592253	28592552	plus
FP000480	100.000	300	26410568	26410867	plus
FP000127	100.000	300	6466401	6466102	minus
FP001759	100.000	300	153358011	153358310	plus
FP001862	100.000	300	155017479	155017778	plus
FP001837	100.000	300	154405069	154405368	plus
FP002906	100.000	300	246582473	246582772	plus
FP000974	100.000	300	54018435	54018136	minus
FP000857	100.000	300	46133101	46132802	minus
FP001694	100.000	300	151198303	151198602	plus
FP001066	100.000	300	65525402	65525701	plus
FP000038	100.000	300	1615267	1615566	plus
FP002168	100.000	300	167220637	167220936	plus
FP001444	100.000	300	110450900	110451199	plus
FP002420	100.000	300	200410275	200409976	minus
FP000349	100.000	300	20485866	20485567	minus
FP001873	100.000	300	155085260	155085559	plus
FP002708	100.000	300	224182991	224183290	plus
FP002147	100.000	300	165445375	165445076	minus
FP001954	100.000	300	156338506	156338207	minus
FP000161	100.000	300	9182352	9182053	minus
FP002027	100.000	300	159780720	159781019	plus
FP002460	100.000	300	202348450	202348749	plus
FP000259	100.000	300	15152317	15152616	plus
FP000081	100.000	300	2556314	2556613	plus
FP000225	100.000	300	11848031	11847732	minus
FP001641	100.000	300	150257618	150257917	plus
FP002883	100.000	300	244048677	244048976	plus
FP002250	100.000	300	174159164	174159463	plus
FP000494	100.000	300	26914221	26913922	minus
FP000646	100.000	300	35931003	35931302	plus
FP001056	100.000	300	65420303	65420602	plus
FP001418	100.000	300	109655855	109656154	plus
FP002317	100.000	300	182061970	182061671	minus
FP000521	100.000	300	28088859	28088560	minus
FP000900	100.000	300	47314396	47314097	minus
FP001273	100.000	300	92442192	92441893	minus
FP001622	100.000	300	149812622	149812323	minus
FP001924	100.000	300	155934658	155934359	minus
FP002895	100.000	300	244835446	244835745	plus
FP002811	100.000	300	232630959	232630660	minus
FP001543	100.000	300	117121986	117121687	minus
FP000372	100.000	300	21551021	21551320	plus
FP002017	100.000	300	158999727	159000026	plus
FP002043	100.000	300	160081289	160081588	plus
FP002426	100.000	300	201154723	201154424	minus
FP002681	100.000	300	220786137	220786436	plus
FP000093	100.000	300	3625028	3624729	minus
FP000471	100.000	300	26177258	26177557	plus
FP000343	100.000	300	20069945	20070244	plus
FP000183	100.000	300	10430194	10430493	plus
FP000677	100.000	300	37765369	37765070	minus
FP000414	100.000	300	23958948	23959247	plus
FP000087	100.000	300	3068954	3069253	plus
FP000368	100.000	300	21436180	21436479	plus
FP000275	100.000	300	15736009	15736308	plus
FP001016	100.000	300	59927020	59926721	minus
FP000825	100.000	300	44777575	44777874	plus
FP002892	100.000	300	244815581	244815880	plus
FP002173	100.000	300	167630012	167630311	plus
FP001682	100.000	300	151071026	151070727	minus
FP002641	100.000	300	212858347	212858048	minus
FP001978	100.000	300	156815422	156815721	plus
FP001222	100.000	300	88647230	88647529	plus
FP000002	100.000	300	960384	960683	plus
FP001663	100.000	300	150876845	150876546	minus
FP001321	100.000	300	98661592	98661891	plus
FP001657	100.000	300	150629826	150629527	minus
FP000882	100.000	300	46604502	46604203	minus
FP000749	100.000	300	42380545	42380844	plus
FP001432	100.000	300	109984516	109984815	plus
FP001416	100.000	300	109620328	109620029	minus
FP001236	100.000	300	88993185	88992886	minus
FP001568	100.000	300	144444541	144444242	minus
FP000938	100.000	300	52216149	52216448	plus
FP002070	100.000	300	160863009	160862710	minus
FP001951	100.000	300	156284076	156284375	plus
FP001697	100.000	300	151282050	151282349	plus
FP002444	100.000	300	201888660	201888959	plus
FP000767	100.000	300	42825312	42825611	plus
FP001090	100.000	300	67791981	67791682	minus
FP000396	100.000	300	23368584	23368285	minus
FP001135	100.000	300	77219675	77219376	minus
FP001763	100.000	300	153460898	153460599	minus
FP000874	100.000	300	46352765	46353064	plus
FP002900	100.000	300	245154736	245155035	plus
FP002477	100.000	300	203176075	203175776	minus
FP001963	100.000	300	156591527	156591826	plus
FP001406	100.000	300	109422172	109421873	minus
FP001939	100.000	300	156149783	156150082	plus
FP002007	100.000	300	158254175	158254474	plus
FP001298	100.000	300	93909784	93909485	minus
FP000621	100.000	300	34754798	34755097	plus
FP002544	100.000	300	205850381	205850082	minus
FP001709	100.000	300	151540060	151540359	plus
FP001706	100.000	300	151459590	151459291	minus
FP002036	100.000	300	159923983	159923684	minus
FP002492	100.000	300	203848081	203848380	plus
FP001912	100.000	300	155687699	155687998	plus
FP002593	100.000	300	209652674	209652375	minus
FP000789	100.000	300	43705127	43705426	plus
FP000941	100.000	300	52404353	52404652	plus
FP000153	100.000	300	8026558	8026259	minus
FP001421	100.000	300	109667808	109668107	plus
FP002466	100.000	300	202889371	202889072	minus
FP001328	100.000	300	99646066	99646365	plus
FP000274	100.000	300	15684071	15684370	plus
FP002899	100.000	300	245154578	245154877	plus
FP001523	100.000	300	114758232	114757933	minus
FP001648	100.000	300	150282335	150282634	plus
FP001778	100.000	300	153566052	153565753	minus
FP002862	100.000	300	241520004	241519705	minus
FP001153	100.000	300	78045818	78046117	plus
FP002713	100.000	300	224437282	224436983	minus
FP002478	100.000	300	203186952	203186653	minus
FP000502	100.000	300	27322017	27322316	plus
FP002398	100.000	300	196819514	196819813	plus
FP002398	100.000	300	196943550	196943849	plus
FP000333	100.000	300	19643465	19643764	plus
FP001284	100.000	300	93180475	93180774	plus
FP001817	100.000	300	153977590	153977291	minus
FP001023	100.000	300	61082330	61082629	plus
FP000217	100.000	300	11691461	11691760	plus
FP002354	100.000	300	184755107	184754808	minus
FP001573	100.000	300	145719250	145719549	plus
FP000300	100.000	300	17012177	17011878	minus
FP001424	100.000	300	109687973	109688272	plus
FP000007	100.000	300	1013248	1013547	plus
FP001841	100.000	300	154558883	154558584	minus
FP002113	100.000	300	161631363	161631064	minus
FP002100	100.000	300	161199408	161199109	minus
FP000139	100.000	300	6624621	6624920	plus
FP000108	100.000	300	5992674	5992375	minus
FP000017	100.000	300	1274082	1273783	minus
FP001445	100.000	300	110606607	110606308	minus
FP001931	100.000	300	156060914	156061213	plus
FP002609	100.000	300	210328003	210328302	plus
FP002438	100.000	300	201507372	201507073	minus
FP002263	100.000	300	176207002	176206703	minus
FP001095	100.000	300	69568047	69568346	plus
FP000692	100.000	300	38873597	38873298	minus
FP002521	100.000	300	205043459	205043758	plus
FP001492	100.000	300	112703339	112703040	minus
FP002724	100.000	300	225882618	225882319	minus
FP000712	100.000	300	40040509	40040808	plus
FP000069	100.000	300	2195021	2194722	minus
FP002031	100.000	300	159826624	159826923	plus
FP001800	100.000	300	153772681	153772980	plus
FP000156	100.000	300	8818252	8817953	minus
FP001468	100.000	300	111473735	111474034	plus
FP000957	100.000	300	53220853	53220554	minus
FP000844	100.000	300	45500070	45500369	plus
FP000906	100.000	300	48472255	48471956	minus
FP000327	100.000	300	19312352	19312053	minus
FP002099	100.000	300	161199301	161199002	minus
FP001398	100.000	300	109090525	109090824	plus
FP002704	100.000	300	223712290	223712589	plus
FP001771	100.000	300	153548741	153548442	minus
FP001106	100.000	300	71081284	71080985	minus
FP001753	100.000	300	153151139	153150840	minus
FP001654	100.000	300	150507860	150508159	plus
FP000331	100.000	300	19485782	19485483	minus
FP000339	100.000	300	19882151	19882450	plus
FP000026	100.000	300	1358792	1358493	minus
FP001410	100.000	300	109489248	109489547	plus
FP001394	100.000	300	108950149	108949850	minus
FP001719	100.000	300	151953875	151953576	minus
FP000045	100.000	300	1693071	1692772	minus
FP000304	100.000	300	17204879	17205178	plus
FP000959	100.000	300	53328124	53327825	minus
FP000192	100.000	300	11012078	11012377	plus
FP001582	100.000	300	145918742	145918443	minus
FP002631	100.000	300	212590138	212590437	plus
FP000024	100.000	300	1324909	1324610	minus
FP001336	100.000	300	100015104	100015403	plus
FP002730	100.000	300	225999592	225999293	minus
FP000261	100.000	300	15409676	15409975	plus
FP002803	100.000	300	231542325	231542624	plus
FP000595	100.000	300	32651487	32651786	plus
FP002253	100.000	300	174874170	174874469	plus
FP000062	100.000	300	2004035	2003736	minus
FP000666	100.000	300	37474331	37474630	plus
FP002703	100.000	300	223712153	223712452	plus
FP001412	100.000	300	109509969	109509670	minus
FP002249	100.000	300	174022603	174022304	minus
FP001526	100.000	300	115029577	115029876	plus
FP002588	100.000	300	207911600	207911301	minus
FP001226	100.000	300	88891816	88891517	minus
FP000881	100.000	300	46550261	46549962	minus
FP000019	100.000	300	1308179	1307880	minus
FP000841	100.000	300	45496887	45496588	minus
FP000791	100.000	300	43837915	43838214	plus
FP001923	100.000	300	155911598	155911299	minus
FP001770	100.000	300	153546055	153545756	minus
FP002520	100.000	300	205042963	205043262	plus
FP002854	100.000	300	236523349	236523648	plus
FP002040	100.000	300	159946269	159945970	minus
FP000370	100.000	300	21508735	21509034	plus
FP002183	100.000	300	168137933	168137634	minus
FP001137	100.000	300	77282353	77282652	plus
FP002141	100.000	300	163203161	163202862	minus
FP001795	100.000	300	153634610	153634311	minus
FP001011	100.000	300	59296158	59296457	plus
FP001902	100.000	300	155301197	155300898	minus
